search_longitude,search_latitude,arrive,leave,search_method,timestamp,geometry,x,y,new_x,new_y,arrive_date,dayOfWeek
-58.37758719921113,-34.604429105101616,2020-10-15 08:45:00+00:00,2020-10-15 09:00:00+00:00,update_time_home,2020-10-14T23:10:32.394GMT-03:00,POINT (-58.37758719921113 -34.60442910510162),-58.37758719921113,-34.604429105101616,0.16055580078887033,0.10112789489838292,2020-10-15,3
-58.4057657,-34.5891941,2021-02-27 14:30:50.568000+00:00,2021-02-27 15:30:50.568000+00:00,google,2021-02-27T17:17:12.878GMT-03:00,POINT (-58.4057657 -34.5891941),-58.4057657,-34.5891941,0.1323772999999946,0.1163628999999986,2021-02-27,5
-58.455358855426304,-34.61750928495979,2021-02-08 05:38:42.027000+00:00,2021-02-08 06:38:42.027000+00:00,searchInThisArea,2021-02-08T02:39:27.172-03:00,POINT (-58.4553588554263 -34.61750928495979),-58.455358855426304,-34.61750928495979,0.08278414457369365,0.08804771504021147,2021-02-08,0
-58.402692,-34.6085379,2021-01-07 15:45:37.676000+00:00,2021-01-07 16:45:37.676000+00:00,google,2021-01-07T18:39:04.907GMT-03:00,POINT (-58.402692 -34.6085379),-58.402692,-34.6085379,0.1354509999999962,0.09701909999999714,2021-01-07,3
-58.42571072280406,-34.619023518900406,2020-09-26 09:00:44.377000+00:00,2020-09-27 16:00:00+00:00,update_time_home,2020-09-26T11:47:44.392GMT-03:00,POINT (-58.42571072280406 -34.61902351890041),-58.42571072280406,-34.619023518900406,0.11243227719593563,0.08653348109959325,2020-09-26,5
-58.54092501103878,-34.56098886161958,2021-02-23 08:08:29.754000+00:00,2021-02-24 15:12:00+00:00,updateTimeHome,2021-02-23T08:09:13.675Z,POINT (-58.54092501103878 -34.56098886161958),-58.54092501103878,-34.56098886161958,-0.002782011038782173,0.14456813838042137,2021-02-23,1
-58.38160011917353,-34.6036911760777,2021-03-05 16:00:00+00:00,2021-03-05 17:00:00+00:00,updateTimeHome,2021-02-25T19:36:14.934-03:00,POINT (-58.38160011917353 -34.6036911760777),-58.38160011917353,-34.6036911760777,0.15654288082647128,0.10186582392229582,2021-03-05,4
-58.4780094,-34.6076972,2021-02-15 13:15:25.716000+00:00,2021-02-15 14:15:25.716000+00:00,google,2021-02-15T16:15:02.788GMT-03:00,POINT (-58.4780094 -34.6076972),-58.4780094,-34.6076972,0.06013360000000034,0.09785980000000194,2021-02-15,0
-58.384983000000005,-34.6040156,2021-02-05 21:27:30.302000+00:00,2021-02-05 22:27:30.302000+00:00,google,2021-02-05T18:27:56.907-03:00,POINT (-58.38498300000001 -34.6040156),-58.384983000000005,-34.6040156,0.15315999999999264,0.10154140000000211,2021-02-05,4
-58.42653181403875,-34.57806491165687,2021-02-13 21:59:16.547000+00:00,2021-02-13 22:59:16.547000+00:00,searchInThisArea,2021-02-13T18:59:18.989-03:00,POINT (-58.42653181403875 -34.57806491165687),-58.42653181403875,-34.57806491165687,0.11161118596124453,0.12749208834313208,2021-02-13,5
-58.39304946362973,-34.589283964743764,2021-02-07 22:55:00+00:00,2021-02-08 02:55:00+00:00,searchInThisArea,2021-02-04T19:50:22.880-03:00,POINT (-58.39304946362973 -34.58928396474376),-58.39304946362973,-34.589283964743764,0.14509353637026834,0.11627303525623489,2021-02-07,6
-58.463358879089355,-34.61880168314793,2021-02-18 20:26:32.079000+00:00,2021-02-18 21:26:32.079000+00:00,searchInThisArea,2021-02-18T17:26:36.233-03:00,POINT (-58.46335887908936 -34.61880168314793),-58.463358879089355,-34.61880168314793,0.07478412091064257,0.08675531685207005,2021-02-18,3
-58.37025808132072,-34.62256017722425,2021-01-31 13:00:00+00:00,2021-01-31 15:00:00+00:00,updateTimeHome,2021-01-30T15:32:37.977-03:00,POINT (-58.37025808132072 -34.62256017722425),-58.37025808132072,-34.62256017722425,0.16788491867927746,0.0829968227757476,2021-01-31,6
-58.56722909957171,-34.607666918853255,2021-02-11 11:15:00+00:00,2021-02-11 12:15:00+00:00,updateTimeHome,2021-02-10T20:32:06.601-03:00,POINT (-58.56722909957171 -34.60766691885325),-58.56722909957171,-34.607666918853255,-0.02908609957171393,0.09789008114674402,2021-02-11,3
-58.3722832,-34.6083667,2021-02-08 00:15:17.239000+00:00,2021-02-08 01:15:17.239000+00:00,google,2021-02-08T03:01:56.582GMT-03:00,POINT (-58.3722832 -34.6083667),-58.3722832,-34.6083667,0.16585979999999978,0.09719030000000117,2021-02-08,0
-59.12129603326321,-34.56259689637145,2021-02-20 09:30:39+00:00,2021-02-20 14:00:39+00:00,this_area,2021-02-19T18:44:54.579GMT-03:00,POINT (-59.12129603326321 -34.56259689637145),-59.12129603326321,-34.56259689637145,-0.5831530332632084,0.14296010362854616,2021-02-20,5
-58.39739933609962,-34.587361507944955,2021-02-23 15:00:05+00:00,2021-02-23 15:15:05+00:00,this_area,2021-02-23T11:27:37.924GMT-03:00,POINT (-58.39739933609962 -34.58736150794496),-58.39739933609962,-34.587361507944955,0.1407436639003805,0.11819549205504387,2021-02-23,1
-58.61602216959,-35.27660385066556,2021-02-08 11:45:17.123000+00:00,2021-02-08 12:45:17.123000+00:00,this_area,2021-02-08T14:33:39.645GMT-03:00,POINT (-58.61602216959 -35.27660385066556),-58.61602216959,-35.27660385066556,-0.0778791695900054,-0.5710468506655602,2021-02-08,0
-58.45897246152162,-34.61829565260808,2021-02-08 05:33:27.798000+00:00,2021-02-08 06:33:27.798000+00:00,searchInThisArea,2021-02-08T02:37:09.553-03:00,POINT (-58.45897246152162 -34.61829565260808),-58.45897246152162,-34.61829565260808,0.07917053847837963,0.08726134739191593,2021-02-08,0
-58.42166729271412,-34.5784108026397,2021-02-07 01:44:38.739000+00:00,2021-02-07 02:44:38.739000+00:00,searchInThisArea,2021-02-06T22:45:04.013-03:00,POINT (-58.42166729271412 -34.5784108026397),-58.42166729271412,-34.5784108026397,0.11647570728587908,0.12714619736029675,2021-02-07,6
-57.54958065,-38.0139377,2021-02-15 16:44:28.970000+00:00,2021-03-01 02:44:00+00:00,google,2021-02-01T13:46:45.957-03:00,POINT (-57.54958065 -38.0139377),-57.54958065,-38.0139377,0.9885623499999951,-3.3083807000000007,2021-02-15,0
-58.376166763021956,-34.603411020977575,2021-02-27 13:15:33+00:00,2021-02-27 15:15:33+00:00,update_time_home,2021-02-27T15:59:21.253GMT-03:00,POINT (-58.37616676302196 -34.60341102097757),-58.376166763021956,-34.603411020977575,0.16197623697804175,0.10214597902242417,2021-02-27,5
-58.3983435,-34.606134,2021-02-26 20:30:46.381000+00:00,2021-02-26 21:30:46.381000+00:00,google,2021-02-26T23:27:56.370GMT-03:00,POINT (-58.3983435 -34.606134),-58.3983435,-34.606134,0.1397994999999952,0.0994230000000016,2021-02-26,4
-58.437867499999996,-34.58373999999999,2021-02-07 20:09:44.891000+00:00,2021-02-07 21:09:44.891000+00:00,google,2021-02-07T17:10:04.267-03:00,POINT (-58.4378675 -34.58373999999999),-58.437867499999996,-34.58373999999999,0.10027550000000218,0.12181700000000717,2021-02-07,6
-58.37536264999999,-34.6011375,2021-01-25 18:19:27.648000+00:00,2021-01-25 19:19:27.648000+00:00,google,2021-01-25T15:19:41.114-03:00,POINT (-58.37536264999999 -34.6011375),-58.37536264999999,-34.6011375,0.16278035000000557,0.10441949999999878,2021-01-25,0
-80.11597830802202,25.992654379177456,2020-10-13 09:15:55.605000+00:00,2020-10-13 10:15:55.605000+00:00,this_area,2020-10-13T13:04:34.051GMT-04:00,POINT (-80.11597830802202 25.99265437917746),-80.11597830802202,25.992654379177456,-21.577835308022024,60.69821137917745,2020-10-13,1
-58.395263627171516,-34.58918018357426,2021-02-23 15:00:05+00:00,2021-02-23 15:15:05+00:00,this_area,2021-02-23T11:27:34.211GMT-03:00,POINT (-58.39526362717152 -34.58918018357426),-58.395263627171516,-34.58918018357426,0.14287937282848162,0.11637681642574194,2021-02-23,1
-75.60304731130601,6.243766983912427,2021-02-02 18:45:46.840000+00:00,2021-02-02 19:45:46.840000+00:00,this_area,2021-02-02T23:34:53.590GMT-05:00,POINT (-75.60304731130601 6.243766983912427),-75.60304731130601,6.243766983912427,-17.064904311306016,40.94932398391243,2021-02-02,1
-58.4267385,-34.5924068,2020-12-12 09:30:49.548000+00:00,2020-12-12 10:30:49.548000+00:00,google,2020-12-12T12:17:09.018GMT-03:00,POINT (-58.4267385 -34.5924068),-58.4267385,-34.5924068,0.11140449999999902,0.11315019999999976,2020-12-12,5
-58.437999299999994,-34.55236070000001,2021-02-02 20:35:27.543000+00:00,2021-02-02 21:35:27.543000+00:00,google,2021-02-02T17:36:14.699-03:00,POINT (-58.43799929999999 -34.55236070000001),-58.437999299999994,-34.55236070000001,0.10014370000000383,0.15319629999999052,2021-02-02,1
-58.415162935853004,-34.607182896766005,2021-02-09 14:49:05.305000+00:00,2021-02-09 15:49:05.305000+00:00,searchInThisArea,2021-02-09T11:49:22.469-03:00,POINT (-58.415162935853 -34.60718289676601),-58.415162935853004,-34.607182896766005,0.12298006414699358,0.09837410323399354,2021-02-09,1
-58.42723287642002,-34.583395558486686,2021-02-06 15:10:21.973000+00:00,2021-02-06 16:10:21.973000+00:00,searchInThisArea,2021-02-06T12:10:40.888-03:00,POINT (-58.42723287642002 -34.58339555848669),-58.42723287642002,-34.583395558486686,0.11091012357997698,0.12216144151331321,2021-02-06,5
-58.402563349999994,-34.60861115,2021-01-27 11:04:22.216000+00:00,2021-01-27 12:04:22.216000+00:00,google,2021-01-27T08:04:51.733-03:00,POINT (-58.40256334999999 -34.60861115),-58.402563349999994,-34.60861115,0.13557965000000394,0.09694584999999734,2021-01-27,2
-58.37064950000001,-34.6031892,2020-12-03 01:45:36.141000+00:00,2020-12-03 02:45:36.141000+00:00,google,2020-12-03T4:43:11.241GMT-03:00,POINT (-58.37064950000001 -34.6031892),-58.37064950000001,-34.6031892,0.16749349999998486,0.10236779999999612,2020-12-03,3
-58.38427394628525,-34.598958229326044,2021-01-26 16:30:00+00:00,2021-01-26 17:30:00+00:00,searchInThisArea,2021-01-26T12:29:56.573-03:00,POINT (-58.38427394628525 -34.59895822932604),-58.38427394628525,-34.598958229326044,0.15386905371475024,0.10659877067395485,2021-01-26,1
-58.570998944342136,-34.43553997509607,2021-01-30 13:00:00+00:00,2021-02-01 16:00:00+00:00,searchInThisArea,2021-01-25T20:17:38.646-03:00,POINT (-58.57099894434214 -34.43553997509607),-58.570998944342136,-34.43553997509607,-0.032855944342138343,0.27001702490392887,2021-01-30,5
-58.395887911319726,-34.628295391882766,2021-02-15 06:54:59.172000+00:00,2021-02-15 07:54:59.172000+00:00,searchInThisArea,2021-02-15T03:56:57.464-03:00,POINT (-58.39588791131973 -34.62829539188277),-58.395887911319726,-34.628295391882766,0.14225508868027248,0.07726160811723304,2021-02-15,0
-58.392791949999996,-34.6139541,2021-03-01 12:00:00+00:00,2021-03-01 20:00:00+00:00,updateTimeHome,2021-02-26T17:38:09.283-03:00,POINT (-58.39279195 -34.6139541),-58.392791949999996,-34.6139541,0.14535105000000215,0.09160289999999804,2021-03-01,0
-58.40920239686966,-34.58671230645728,2021-02-10 01:34:38.440000+00:00,2021-02-10 02:34:38.440000+00:00,searchInThisArea,2021-02-09T22:35:28.326-03:00,POINT (-58.40920239686966 -34.58671230645728),-58.40920239686966,-34.58671230645728,0.12894060313033862,0.11884469354271943,2021-02-10,2
-58.42595513910056,-34.58244103042165,2021-02-17 18:27:09.764000+00:00,2021-02-17 19:27:09.764000+00:00,searchInThisArea,2021-02-17T15:28:11.678-03:00,POINT (-58.42595513910056 -34.58244103042165),-58.42595513910056,-34.58244103042165,0.11218786089943933,0.12311596957835036,2021-02-17,2
-58.38279034999999,-34.588147849999984,2021-01-28 20:45:00+00:00,2021-01-28 21:45:00+00:00,google,2021-01-27T23:17:32.839-03:00,POINT (-58.38279034999999 -34.58814784999998),-58.38279034999999,-34.588147849999984,0.15535265000000464,0.1174091500000145,2021-01-28,3
-58.59318500000001,-34.5876899,2021-01-16 07:15:31.416000+00:00,2021-01-16 08:15:31.416000+00:00,google,2021-01-16T10:09:42.071GMT-03:00,POINT (-58.59318500000001 -34.5876899),-58.59318500000001,-34.5876899,-0.05504200000001447,0.117867099999998,2021-01-16,5
-58.3959606,-34.594499,2021-02-01 07:45:03.062000+00:00,2021-02-01 08:45:03.062000+00:00,google,2021-02-01T10:38:31.169GMT-03:00,POINT (-58.3959606 -34.594499),-58.3959606,-34.594499,0.14218239999999582,0.11105799999999988,2021-02-01,0
-58.43668719999999,-34.583164,2020-10-27 08:45:44.924000+00:00,2020-10-27 09:45:44.924000+00:00,google,2020-10-27T11:35:29.852GMT-03:00,POINT (-58.43668719999999 -34.583164),-58.43668719999999,-34.583164,0.10145580000001075,0.12239300000000242,2020-10-27,1
-58.71379874646663,-34.53414107966811,2021-02-01 16:00:00+00:00,2021-02-02 02:00:00+00:00,updateTimeHome,2021-01-31T19:28:55.446-03:00,POINT (-58.71379874646663 -34.53414107966811),-58.71379874646663,-34.53414107966811,-0.1756557464666315,0.17141592033188857,2021-02-01,0
-58.380666710436344,-34.60799723333291,2021-02-12 20:04:37.384000+00:00,2021-02-12 21:04:37.384000+00:00,searchInThisArea,2021-02-12T17:04:41.432-03:00,POINT (-58.38066671043634 -34.60799723333291),-58.380666710436344,-34.60799723333291,0.1574762895636539,0.09755976666708932,2021-02-12,4
-58.40017289999999,-34.5891487,2020-09-21 09:45:00+00:00,2020-09-21 10:00:00+00:00,update_time_home,2020-09-21T09:44:20.052GMT-03:00,POINT (-58.40017289999999 -34.5891487),-58.40017289999999,-34.5891487,0.1379701000000111,0.11640829999999625,2020-09-21,0
-58.415451273322105,-34.59386869975956,2021-02-12 20:49:30.422000+00:00,2021-02-12 21:49:30.422000+00:00,searchInThisArea,2021-02-12T17:49:50.061-03:00,POINT (-58.41545127332211 -34.59386869975956),-58.415451273322105,-34.59386869975956,0.12269172667789263,0.11168830024043785,2021-02-12,4
-58.53497352451087,-34.59046115430741,2021-01-27 22:36:48.967000+00:00,2021-01-27 23:36:48.967000+00:00,searchInThisArea,2021-01-27T19:37:17.137-03:00,POINT (-58.53497352451087 -34.59046115430741),-58.53497352451087,-34.59046115430741,0.003169475489130491,0.11509584569258635,2021-01-27,2
-58.40166360000001,-34.6011893,2020-09-25 07:45:21.932000+00:00,2020-09-25 08:45:21.932000+00:00,google,2020-09-25T11:26:08.409GMT-03:00,POINT (-58.40166360000001 -34.6011893),-58.40166360000001,-34.6011893,0.1364793999999847,0.1043676999999974,2020-09-25,4
-58.38160011917353,-34.60370000697988,2021-02-01 16:00:00+00:00,2021-02-02 02:00:00+00:00,searchInThisArea,2021-01-31T21:25:38.895-03:00,POINT (-58.38160011917353 -34.60370000697988),-58.38160011917353,-34.60370000697988,0.15654288082647128,0.10185699302012097,2021-02-01,0
-56.734643931817914,-36.37655452322569,2021-02-26 17:00:00+00:00,2021-03-03 13:00:00+00:00,google,2021-02-13T19:23:53.464-03:00,POINT (-56.73464393181791 -36.37655452322569),-56.734643931817914,-36.37655452322569,1.8034990681820844,-1.6709975232256937,2021-02-26,4
-58.3939148,-34.5986127,2021-01-06 06:15:38.905000+00:00,2021-01-06 07:15:38.905000+00:00,google,2021-01-06T10:25:06.602GMT-03:00,POINT (-58.3939148 -34.5986127),-58.3939148,-34.5986127,0.14422820000000058,0.1069443000000021,2021-01-06,2
-58.3754922,-34.59765075,2021-01-29 21:00:00+00:00,2021-01-29 22:00:00+00:00,google,2021-01-29T10:01:59.723-03:00,POINT (-58.3754922 -34.59765075),-58.3754922,-34.59765075,0.16265080000000154,0.1079062499999992,2021-01-29,4
-58.3765918,-34.60668184999999,2021-02-22 11:40:00+00:00,2021-02-22 19:10:00+00:00,updateTimeHome,2021-02-21T11:34:34.058-03:00,POINT (-58.3765918 -34.60668184999999),-58.3765918,-34.60668184999999,0.16155119999999812,0.09887515000001201,2021-02-22,0
-58.41277799999999,-34.575863049999995,2021-01-25 17:30:00+00:00,2021-01-25 18:30:00+00:00,updateTimeHome,2021-01-25T11:43:15.407-03:00,POINT (-58.41277799999999 -34.57586305),-58.41277799999999,-34.575863049999995,0.12536500000000927,0.1296939500000036,2021-01-25,0
-58.4041211,-34.5779748,2020-11-19 18:30:21.480000+00:00,2020-11-19 19:30:21.480000+00:00,google,2020-11-19T21:19:56.052GMT-03:00,POINT (-58.4041211 -34.5779748),-58.4041211,-34.5779748,0.13402190000000047,0.1275821999999991,2020-11-19,3
-58.4823161,-34.6291632,2021-02-02 18:15:55.772000+00:00,2021-02-02 19:15:55.772000+00:00,google,2021-02-02T21:09:10.941GMT-03:00,POINT (-58.4823161 -34.6291632),-58.4823161,-34.6291632,0.05582689999999957,0.07639379999999818,2021-02-02,1
-62.18615636229516,-33.28936042258673,2021-02-24 17:40:45.770000+00:00,2021-02-24 18:40:45.770000+00:00,searchInThisArea,2021-02-24T14:40:52.748-03:00,POINT (-62.18615636229516 -33.28936042258673),-62.18615636229516,-33.28936042258673,-3.64801336229516,1.4161965774132668,2021-02-24,2
-58.37890285,-34.603705500000004,2021-02-14 21:30:00+00:00,2021-02-14 22:30:00+00:00,updateTimeHome,2021-02-14T10:01:47.930-03:00,POINT (-58.37890285 -34.6037055),-58.37890285,-34.603705500000004,0.15924014999999514,0.1018514999999951,2021-02-14,6
-58.71636662632227,-34.539279007023424,2021-02-24 17:35:00+00:00,2021-02-24 18:33:37.128000+00:00,updateTimeHome,2021-02-24T14:33:43.830-03:00,POINT (-58.71636662632227 -34.53927900702342),-58.71636662632227,-34.539279007023424,-0.1782236263222714,0.16627799297657475,2021-02-24,2
-58.38249329477549,-34.60618090136955,2021-02-01 22:44:19.866000+00:00,2021-02-01 23:44:19.866000+00:00,searchInThisArea,2021-02-01T19:44:51.847-03:00,POINT (-58.38249329477549 -34.60618090136955),-58.38249329477549,-34.60618090136955,0.15564970522450494,0.09937609863045083,2021-02-01,0
-58.401243947446346,-34.58807170427328,2021-01-26 20:07:43.822000+00:00,2021-01-26 21:07:43.822000+00:00,searchInThisArea,2021-01-26T17:08:56.605-03:00,POINT (-58.40124394744635 -34.58807170427328),-58.401243947446346,-34.58807170427328,0.13689905255365176,0.11748529572671629,2021-01-26,1
-58.46337765455246,-34.61881327159744,2021-02-19 02:35:44.381000+00:00,2021-02-19 03:35:44.381000+00:00,searchInThisArea,2021-02-18T23:35:46.423-03:00,POINT (-58.46337765455246 -34.61881327159744),-58.46337765455246,-34.61881327159744,0.07476534544753832,0.08674372840255984,2021-02-19,4
-58.40941797941923,-34.60513142861689,2021-02-20 18:37:05.957000+00:00,2021-02-20 19:37:05.957000+00:00,searchInThisArea,2021-02-20T15:37:26.244-03:00,POINT (-58.40941797941923 -34.60513142861689),-58.40941797941923,-34.60513142861689,0.12872502058076662,0.1004255713831057,2021-02-20,5
-58.37884850800038,-34.5642278160704,2020-09-29 11:15:08.373000+00:00,2020-09-29 12:15:08.373000+00:00,this_area,2020-09-29T14:08:50.812GMT-03:00,POINT (-58.37884850800038 -34.5642278160704),-58.37884850800038,-34.5642278160704,0.1592944919996171,0.14132918392959937,2020-09-29,1
-58.4566864,-34.5620844,2020-12-18 17:00:00+00:00,2020-12-18 17:15:00+00:00,update_time_home,2020-12-18T11:36:34.551GMT-03:00,POINT (-58.4566864 -34.5620844),-58.4566864,-34.5620844,0.08145659999999566,0.1434725999999955,2020-12-18,4
-58.384373523294926,-34.670484138094565,2021-01-31 15:00:00+00:00,2021-01-31 20:00:00+00:00,searchInThisArea,2021-01-30T15:48:15.319-03:00,POINT (-58.38437352329493 -34.67048413809457),-58.384373523294926,-34.670484138094565,0.15376947670507235,0.03507286190543368,2021-01-31,6
-58.4235634,-34.58359,2020-10-17 19:30:20.480000+00:00,2020-10-17 20:30:20.480000+00:00,google,2020-10-17T22:19:12.104GMT-03:00,POINT (-58.4235634 -34.58359),-58.4235634,-34.58359,0.114579599999999,0.12196699999999794,2020-10-17,5
-58.4637712687254,-34.56130555636175,2021-01-31 02:11:00+00:00,2021-01-31 02:26:00+00:00,update_time_home,2021-01-28T20:12:14.754GMT-03:00,POINT (-58.4637712687254 -34.56130555636175),-58.4637712687254,-34.56130555636175,0.07437173127459573,0.1442514436382467,2021-01-31,6
-58.37933331727981,-34.596870955506354,2021-02-18 06:30:06.459000+00:00,2021-02-18 07:30:06.459000+00:00,this_area,2021-02-18T09:18:21.538GMT-03:00,POINT (-58.37933331727981 -34.59687095550635),-58.37933331727981,-34.596870955506354,0.15880968272018947,0.10868604449364483,2021-02-18,3
-58.3834146335721,-34.591915436508124,2021-01-23 04:15:18.431000+00:00,2021-01-23 05:15:18.431000+00:00,this_area,2021-01-23T07:12:40.288GMT-03:00,POINT (-58.3834146335721 -34.59191543650812),-58.3834146335721,-34.591915436508124,0.15472836642789645,0.11364156349187482,2021-01-23,5
-58.3752111,-34.600115,2020-10-30 12:15:30.183000+00:00,2020-10-30 13:15:30.183000+00:00,google,2020-10-30T15:04:30.096GMT-03:00,POINT (-58.3752111 -34.600115),-58.3752111,-34.600115,0.1629318999999967,0.10544199999999648,2020-10-30,4
-58.3754922,-34.59765075,2021-01-29 23:00:00+00:00,2021-01-31 17:00:00+00:00,updateTimeHome,2021-01-29T16:18:32.919-03:00,POINT (-58.3754922 -34.59765075),-58.3754922,-34.59765075,0.16265080000000154,0.1079062499999992,2021-01-29,4
-58.40580638498068,-34.634591651633144,2021-01-25 18:46:00+00:00,2021-01-25 19:15:48.043000+00:00,searchInThisArea,2021-01-25T15:18:18.649-03:00,POINT (-58.40580638498068 -34.63459165163314),-58.40580638498068,-34.634591651633144,0.13233661501931948,0.07096534836685464,2021-01-25,0
-58.45897246152162,-34.61829565260808,2021-02-08 05:33:27.798000+00:00,2021-02-08 06:33:27.798000+00:00,searchInThisArea,2021-02-08T02:37:43.165-03:00,POINT (-58.45897246152162 -34.61829565260808),-58.45897246152162,-34.61829565260808,0.07917053847837963,0.08726134739191593,2021-02-08,0
-58.404812,-34.60236,2020-12-02 16:15:26.873000+00:00,2020-12-02 17:15:26.873000+00:00,google,2020-12-02T19:03:58.777GMT-03:00,POINT (-58.404812 -34.60236),-58.404812,-34.60236,0.1333309999999983,0.10319700000000154,2020-12-02,2
-58.37025808132072,-34.62256017722425,2021-02-12 20:29:57.868000+00:00,2021-02-12 21:29:57.868000+00:00,google,2021-02-12T17:30:09.058-03:00,POINT (-58.37025808132072 -34.62256017722425),-58.37025808132072,-34.62256017722425,0.16788491867927746,0.0829968227757476,2021-02-12,4
-58.40617552399635,-34.62632417786573,2020-10-04 23:45:16.380000+00:00,2020-10-05 00:45:16.380000+00:00,this_area,2020-10-05T02:34:54.041GMT-03:00,POINT (-58.40617552399635 -34.62632417786573),-58.40617552399635,-34.62632417786573,0.1319674760036449,0.07923282213426575,2020-10-04,6
-58.36693849414587,-34.62560437649828,2020-10-19 11:30:00+00:00,2020-10-19 12:00:00+00:00,this_area,2020-10-19T14:15:14.451GMT-03:00,POINT (-58.36693849414587 -34.62560437649828),-58.36693849414587,-34.62560437649828,0.17120450585412783,0.07995262350171828,2020-10-19,0
-58.383331949999985,-34.608584949999994,2021-02-12 17:03:26.013000+00:00,2021-02-12 18:03:26.013000+00:00,google,2021-02-12T14:03:50.178-03:00,POINT (-58.38333194999998 -34.60858494999999),-58.383331949999985,-34.608584949999994,0.1548110500000135,0.09697205000000508,2021-02-12,4
-58.5164546,-34.4948079,2020-11-24 10:45:51.704000+00:00,2020-11-24 11:00:51.704000+00:00,update_time_home,2020-11-24T13:41:51.716GMT-03:00,POINT (-58.5164546 -34.4948079),-58.5164546,-34.4948079,0.021688399999995056,0.21074910000000102,2020-11-24,1
-58.4265317,-34.5780655,2020-11-13 21:15:07.885000+00:00,2020-11-13 22:15:07.885000+00:00,google,2020-11-14T00:08:54.278GMT-03:00,POINT (-58.4265317 -34.5780655),-58.4265317,-34.5780655,0.11161129999999986,0.12749149999999787,2020-11-13,4
13.152971304953098,-8.254078542578572,2021-02-16 19:13:23.562000+00:00,2021-02-16 20:13:23.562000+00:00,searchInThisArea,2021-02-16T16:13:28.339-03:00,POINT (13.1529713049531 -8.254078542578572),13.152971304953098,-8.254078542578572,71.69111430495309,26.451478457421427,2021-02-16,1
-58.4575226,-34.559402399999996,2021-02-15 16:11:14.067000+00:00,2021-02-15 17:11:14.067000+00:00,google,2021-02-15T13:11:50.943-03:00,POINT (-58.4575226 -34.5594024),-58.4575226,-34.559402399999996,0.08062040000000081,0.1461546000000027,2021-02-15,0
-58.4265317,-34.5780655,2021-02-13 16:00:17.028000+00:00,2021-02-13 17:00:17.028000+00:00,google,2021-02-13T18:54:23.791GMT-03:00,POINT (-58.4265317 -34.5780655),-58.4265317,-34.5780655,0.11161129999999986,0.12749149999999787,2021-02-13,5
-58.440447114408016,-34.620684509051976,2021-02-28 15:56:00+00:00,2021-02-28 17:32:00+00:00,searchInThisArea,2021-01-31T19:35:47.540-03:00,POINT (-58.44044711440802 -34.62068450905198),-58.440447114408016,-34.620684509051976,0.09769588559198183,0.08487249094802252,2021-02-28,6
-58.490724956815775,-34.57438338694117,2020-12-08 14:45:00+00:00,2021-01-08 15:00:00+00:00,update_time_home,2020-12-07T17:43:52.630GMT-03:00,POINT (-58.49072495681578 -34.57438338694117),-58.490724956815775,-34.57438338694117,0.047418043184222824,0.13117361305882724,2020-12-08,1
-58.408672660589225,-34.60293695837341,2021-02-15 12:30:20.806000+00:00,2021-02-15 13:30:20.806000+00:00,searchInThisArea,2021-02-15T09:30:43.403-03:00,POINT (-58.40867266058923 -34.60293695837341),-58.408672660589225,-34.60293695837341,0.1294703394107728,0.10262004162658656,2021-02-15,0
-58.425810000000006,-34.60607895,2021-02-08 00:22:25.688000+00:00,2021-02-08 01:22:25.688000+00:00,google,2021-02-07T21:22:39.224-03:00,POINT (-58.42581000000001 -34.60607895),-58.425810000000006,-34.60607895,0.11233299999999247,0.09947805000000187,2021-02-08,0
-58.42789714999999,-34.580846699999995,2021-02-27 02:58:41.545000+00:00,2021-02-27 03:58:41.545000+00:00,google,2021-02-26T23:58:51.865-03:00,POINT (-58.42789714999999 -34.5808467),-58.42789714999999,-34.580846699999995,0.11024585000000542,0.12471030000000383,2021-02-27,5
-58.39425779879094,-34.62295465909941,2021-02-01 23:38:50.838000+00:00,2021-02-02 00:38:50.838000+00:00,searchInThisArea,2021-02-01T20:39:18.716-03:00,POINT (-58.39425779879094 -34.62295465909941),-58.39425779879094,-34.62295465909941,0.14388520120905923,0.0826023409005856,2021-02-01,0
-58.5466236,-34.4562893,2021-01-16 08:30:23.073000+00:00,2021-01-16 09:30:23.073000+00:00,google,2021-01-16T11:24:58.428GMT-03:00,POINT (-58.5466236 -34.4562893),-58.5466236,-34.4562893,-0.008480599999998617,0.2492676999999972,2021-01-16,5
-58.448381423950195,-34.595058244110795,2021-02-26 13:55:00+00:00,2021-02-26 14:55:00+00:00,searchInThisArea,2021-02-26T08:56:22.506-03:00,POINT (-58.4483814239502 -34.5950582441108),-58.448381423950195,-34.595058244110795,0.08976157604980273,0.11049875588920344,2021-02-26,4
-58.4211791,-34.57054229999999,2021-02-21 18:15:31.286000+00:00,2021-02-21 19:15:31.286000+00:00,google,2021-02-21T21:15:03.002GMT-03:00,POINT (-58.4211791 -34.57054229999999),-58.4211791,-34.57054229999999,0.11696389999999468,0.13501470000000637,2021-02-21,6
-58.37658009999999,-34.5963918,2020-09-27 15:45:09.191000+00:00,2020-09-27 16:45:09.191000+00:00,google,2020-09-27T18:31:33.143GMT-03:00,POINT (-58.37658009999999 -34.5963918),-58.37658009999999,-34.5963918,0.16156290000000695,0.10916519999999963,2020-09-27,6
